Rep,Treatment,Line2,Line,Line3,Generation,T,Red,White,CFU,ratioRW,log2ratio
2,Mixed-Populations,m6,6,12,1561.306205,235,0,NA,NA,NA,NA
3,Single-Clone,m1,1,13,1561.306205,235,NA,NA,NA,NA,NA
3,Single-Clone,p2,2,14,1561.306205,235,NA,NA,NA,NA,NA
3,Single-Clone,m4,4,15,1561.306205,235,NA,NA,NA,NA,NA
3,Single-Clone,m5,-5,16,1561.306205,235,NA,NA,NA,NA,NA
3,Single-Clone,p5,5,17,1561.306205,235,NA,NA,NA,NA,NA
3,Single-Clone,m6,6,18,1561.306205,235,NA,NA,NA,NA,NA
3,Single-Population,m1,1,13,1561.306205,235,NA,NA,NA,NA,NA
3,Single-Population,p2,2,14,1561.306205,235,NA,NA,NA,NA,NA
3,Single-Population,m4,4,15,1561.306205,235,NA,NA,NA,NA,NA
3,Single-Population,m5,-5,16,1561.306205,235,NA,NA,NA,NA,NA
3,Single-Population,p5,5,17,1561.306205,235,NA,NA,NA,NA,NA
3,Single-Population,m6,6,18,1561.306205,235,NA,NA,NA,NA,NA
3,Mixed-Clones,m1,1,13,1561.306205,235,NA,NA,NA,NA,NA
3,Mixed-Clones,p2,2,14,1561.306205,235,NA,NA,NA,NA,NA
3,Mixed-Clones,m4,4,15,1561.306205,235,NA,NA,NA,NA,NA
3,Mixed-Clones,m5,-5,16,1561.306205,235,NA,NA,NA,NA,NA
3,Mixed-Clones,p5,5,17,1561.306205,235,NA,NA,NA,NA,NA
3,Mixed-Clones,m6,6,18,1561.306205,235,NA,NA,NA,NA,NA
3,Mixed-Populations,m1,1,13,1561.306205,235,NA,0,NA,NA,NA
3,Mixed-Populations,p2,2,14,1561.306205,235,NA,0,NA,NA,NA
3,Mixed-Populations,m4,4,15,1561.306205,235,464,NA,464,NA,NA
3,Mixed-Populations,m5,-5,16,1561.306205,235,NA,0,NA,NA,NA
3,Mixed-Populations,p5,5,17,1561.306205,235,NA,0,NA,NA,NA
3,Mixed-Populations,m6,6,18,1561.306205,235,NA,0,NA,NA,NA
1,Single-Clone,m1,1,1,1594.525486,240,NA,NA,NA,NA,NA
1,Single-Clone,p2,2,2,1594.525486,240,NA,NA,NA,NA,NA
1,Single-Clone,m4,4,3,1594.525486,240,NA,NA,NA,NA,NA
1,Single-Clone,m5,-5,4,1594.525486,240,NA,NA,NA,NA,NA
1,Single-Clone,p5,5,5,1594.525486,240,NA,NA,NA,NA,NA
1,Single-Clone,m6,6,6,1594.525486,240,NA,NA,NA,NA,NA
1,Single-Population,m1,1,1,1594.525486,240,NA,NA,NA,NA,NA
1,Single-Population,p2,2,2,1594.525486,240,NA,NA,NA,NA,NA
1,Single-Population,m4,4,3,1594.525486,240,NA,NA,NA,NA,NA
1,Single-Population,m5,-5,4,1594.525486,240,NA,NA,NA,NA,NA
1,Single-Population,p5,5,5,1594.525486,240,NA,NA,NA,NA,NA
1,Single-Population,m6,6,6,1594.525486,240,NA,NA,NA,NA,NA
1,Mixed-Clones,m1,1,1,1594.525486,240,NA,NA,NA,NA,NA
1,Mixed-Clones,p2,2,2,1594.525486,240,NA,NA,NA,NA,NA
1,Mixed-Clones,m4,4,3,1594.525486,240,NA,NA,NA,NA,NA
1,Mixed-Clones,m5,-5,4,1594.525486,240,NA,NA,NA,NA,NA
1,Mixed-Clones,p5,5,5,1594.525486,240,NA,NA,NA,NA,NA
1,Mixed-Clones,m6,6,6,1594.525486,240,NA,NA,NA,NA,NA
1,Mixed-Populations,m1,1,1,1594.525486,240,NA,NA,NA,NA,NA
1,Mixed-Populations,p2,2,2,1594.525486,240,NA,NA,NA,NA,NA
1,Mixed-Populations,m4,4,3,1594.525486,240,NA,NA,NA,NA,NA
1,Mixed-Populations,m5,-5,4,1594.525486,240,NA,NA,NA,NA,NA
1,Mixed-Populations,p5,5,5,1594.525486,240,NA,NA,NA,NA,NA
1,Mixed-Populations,m6,6,6,1594.525486,240,NA,NA,NA,NA,NA
2,Single-Clone,m1,1,7,1594.525486,240,299,0,299,NA,NA
2,Single-Clone,p2,2,8,1594.525486,240,0,526,526,0,NA
2,Single-Clone,m4,4,9,1594.525486,240,360,0,360,NA,NA
2,Single-Clone,m5,-5,10,1594.525486,240,501,0,501,NA,NA
2,Single-Clone,p5,5,11,1594.525486,240,0,327,327,0,NA
2,Single-Clone,m6,6,12,1594.525486,240,91,0,91,NA,NA
2,Single-Population,m1,1,7,1594.525486,240,603,0,603,NA,NA
2,Single-Population,p2,2,8,1594.525486,240,1,389,390,0.002570694,-8.603626394
2,Single-Population,m4,4,9,1594.525486,240,157,0,157,NA,NA
2,Single-Population,m5,-5,10,1594.525486,240,429,0,429,NA,NA
2,Single-Population,p5,5,11,1594.525486,240,0,312,312,0,NA
2,Single-Population,m6,6,12,1594.525486,240,477,0,477,NA,NA
2,Mixed-Clones,m1,1,7,1594.525486,240,371,NA,371,NA,NA
2,Mixed-Clones,p2,2,8,1594.525486,240,568,NA,568,NA,NA
2,Mixed-Clones,m4,4,9,1594.525486,240,238,NA,238,NA,NA
2,Mixed-Clones,m5,-5,10,1594.525486,240,407,0,407,NA,NA
2,Mixed-Clones,p5,5,11,1594.525486,240,364,0,364,NA,NA
2,Mixed-Clones,m6,6,12,1594.525486,240,397,0,397,NA,NA
2,Mixed-Populations,m1,1,7,1594.525486,240,0,275,275,0,NA
2,Mixed-Populations,p2,2,8,1594.525486,240,318,NA,318,NA,NA
2,Mixed-Populations,m4,4,9,1594.525486,240,150,182,332,0.824175824,-0.27897595
2,Mixed-Populations,m5,-5,10,1594.525486,240,0,316,316,0,NA
2,Mixed-Populations,p5,5,11,1594.525486,240,479,0,479,NA,NA
2,Mixed-Populations,m6,6,12,1594.525486,240,0,282,282,0,NA
3,Single-Clone,m1,1,13,1594.525486,240,452,0,452,NA,NA
3,Single-Clone,p2,2,14,1594.525486,240,0,216,216,0,NA
3,Single-Clone,m4,4,15,1594.525486,240,281,0,281,NA,NA
3,Single-Clone,m5,-5,16,1594.525486,240,294,1,295,294,8.199672345
3,Single-Clone,p5,5,17,1594.525486,240,0,275,275,0,NA
3,Single-Clone,m6,6,18,1594.525486,240,33,0,33,NA,NA
3,Single-Population,m1,1,13,1594.525486,240,450,0,450,NA,NA
3,Single-Population,p2,2,14,1594.525486,240,0,292,292,0,NA
3,Single-Population,m4,4,15,1594.525486,240,172,0,172,NA,NA
3,Single-Population,m5,-5,16,1594.525486,240,379,0,379,NA,NA
3,Single-Population,p5,5,17,1594.525486,240,0,261,261,0,NA
3,Single-Population,m6,6,18,1594.525486,240,434,0,434,NA,NA
3,Mixed-Clones,m1,1,13,1594.525486,240,484,NA,484,NA,NA
3,Mixed-Clones,p2,2,14,1594.525486,240,316,0,316,NA,NA
3,Mixed-Clones,m4,4,15,1594.525486,240,387,NA,387,NA,NA
3,Mixed-Clones,m5,-5,16,1594.525486,240,478,0,478,NA,NA
3,Mixed-Clones,p5,5,17,1594.525486,240,521,0,521,NA,NA
3,Mixed-Clones,m6,6,18,1594.525486,240,375,0,375,NA,NA
3,Mixed-Populations,m1,1,13,1594.525486,240,459,0,459,NA,NA
3,Mixed-Populations,p2,2,14,1594.525486,240,443,NA,443,NA,NA
3,Mixed-Populations,m4,4,15,1594.525486,240,467,NA,467,NA,NA
3,Mixed-Populations,m5,-5,16,1594.525486,240,339,0,339,NA,NA
3,Mixed-Populations,p5,5,17,1594.525486,240,384,NA,384,NA,NA
3,Mixed-Populations,m6,6,18,1594.525486,240,457,0,457,NA,NA
1,Single-Clone,m1,1,1,1601.169342,241,481,4,485,120.25,6.909893084
1,Single-Clone,p2,2,2,1601.169342,241,0,464,464,0,NA
1,Single-Clone,m4,4,3,1601.169342,241,207,0,207,NA,NA
1,Single-Clone,m5,-5,4,1601.169342,241,448,0,448,NA,NA
1,Single-Clone,p5,5,5,1601.169342,241,0,315,315,0,NA
1,Single-Clone,m6,6,6,1601.169342,241,393,0,393,NA,NA
1,Single-Population,m1,1,1,1601.169342,241,409,0,409,NA,NA
1,Single-Population,p2,2,2,1601.169342,241,0,296,296,0,NA
1,Single-Population,m4,4,3,1601.169342,241,175,0,175,NA,NA
1,Single-Population,m5,-5,4,1601.169342,241,531,0,531,NA,NA
1,Single-Population,p5,5,5,1601.169342,241,0,377,377,0,NA
1,Single-Population,m6,6,6,1601.169342,241,572,0,572,NA,NA
1,Mixed-Clones,m1,1,1,1601.169342,241,615,NA,615,NA,NA
1,Mixed-Clones,p2,2,2,1601.169342,241,375,0,375,NA,NA
1,Mixed-Clones,m4,4,3,1601.169342,241,458,0,458,NA,NA
1,Mixed-Clones,m5,-5,4,1601.169342,241,680,0,680,NA,NA
1,Mixed-Clones,p5,5,5,1601.169342,241,638,NA,638,NA,NA
1,Mixed-Clones,m6,6,6,1601.169342,241,693,0,693,NA,NA
1,Mixed-Populations,m1,1,1,1601.169342,241,592,NA,592,NA,NA
1,Mixed-Populations,p2,2,2,1601.169342,241,425,NA,425,NA,NA
1,Mixed-Populations,m4,4,3,1601.169342,241,574,NA,574,NA,NA
1,Mixed-Populations,m5,-5,4,1601.169342,241,426,5,431,85.2,6.412781525
1,Mixed-Populations,p5,5,5,1601.169342,241,548,0,548,NA,NA
1,Mixed-Populations,m6,6,6,1601.169342,241,119,98,217,1.214285714,0.280107919
2,Single-Clone,m1,1,7,1601.169342,241,NA,NA,NA,NA,NA
2,Single-Clone,p2,2,8,1601.169342,241,NA,NA,NA,NA,NA
2,Single-Clone,m4,4,9,1601.169342,241,NA,NA,NA,NA,NA
2,Single-Clone,m5,-5,10,1601.169342,241,NA,NA,NA,NA,NA
2,Single-Clone,p5,5,11,1601.169342,241,NA,NA,NA,NA,NA
2,Single-Clone,m6,6,12,1601.169342,241,NA,NA,NA,NA,NA
2,Single-Population,m1,1,7,1601.169342,241,NA,NA,NA,NA,NA
2,Single-Population,p2,2,8,1601.169342,241,NA,NA,NA,NA,NA
2,Single-Population,m4,4,9,1601.169342,241,NA,NA,NA,NA,NA
2,Single-Population,m5,-5,10,1601.169342,241,NA,NA,NA,NA,NA
2,Single-Population,p5,5,11,1601.169342,241,NA,NA,NA,NA,NA
2,Single-Population,m6,6,12,1601.169342,241,NA,NA,NA,NA,NA
2,Mixed-Clones,m1,1,7,1601.169342,241,NA,NA,NA,NA,NA
2,Mixed-Clones,p2,2,8,1601.169342,241,NA,NA,NA,NA,NA
2,Mixed-Clones,m4,4,9,1601.169342,241,NA,NA,NA,NA,NA
2,Mixed-Clones,m5,-5,10,1601.169342,241,NA,NA,NA,NA,NA
2,Mixed-Clones,p5,5,11,1601.169342,241,NA,NA,NA,NA,NA
2,Mixed-Clones,m6,6,12,1601.169342,241,NA,NA,NA,NA,NA
2,Mixed-Populations,m1,1,7,1601.169342,241,NA,NA,NA,NA,NA
2,Mixed-Populations,p2,2,8,1601.169342,241,NA,NA,NA,NA,NA
2,Mixed-Populations,m4,4,9,1601.169342,241,NA,NA,NA,NA,NA
2,Mixed-Populations,m5,-5,10,1601.169342,241,NA,NA,NA,NA,NA
2,Mixed-Populations,p5,5,11,1601.169342,241,NA,NA,NA,NA,NA
2,Mixed-Populations,m6,6,12,1601.169342,241,NA,NA,NA,NA,NA
3,Single-Clone,m1,1,13,1601.169342,241,NA,NA,NA,NA,NA
3,Single-Clone,p2,2,14,1601.169342,241,NA,NA,NA,NA,NA
3,Single-Clone,m4,4,15,1601.169342,241,NA,NA,NA,NA,NA
3,Single-Clone,m5,-5,16,1601.169342,241,NA,NA,NA,NA,NA
3,Single-Clone,p5,5,17,1601.169342,241,NA,NA,NA,NA,NA
3,Single-Clone,m6,6,18,1601.169342,241,NA,NA,NA,NA,NA
3,Single-Population,m1,1,13,1601.169342,241,NA,NA,NA,NA,NA
3,Single-Population,p2,2,14,1601.169342,241,NA,NA,NA,NA,NA
3,Single-Population,m4,4,15,1601.169342,241,NA,NA,NA,NA,NA
3,Single-Population,m5,-5,16,1601.169342,241,NA,NA,NA,NA,NA
3,Single-Population,p5,5,17,1601.169342,241,NA,NA,NA,NA,NA
3,Single-Population,m6,6,18,1601.169342,241,NA,NA,NA,NA,NA
3,Mixed-Clones,m1,1,13,1601.169342,241,NA,NA,NA,NA,NA
3,Mixed-Clones,p2,2,14,1601.169342,241,NA,NA,NA,NA,NA
3,Mixed-Clones,m4,4,15,1601.169342,241,NA,NA,NA,NA,NA
3,Mixed-Clones,m5,-5,16,1601.169342,241,NA,NA,NA,NA,NA
3,Mixed-Clones,p5,5,17,1601.169342,241,NA,NA,NA,NA,NA
3,Mixed-Clones,m6,6,18,1601.169342,241,NA,NA,NA,NA,NA
3,Mixed-Populations,m1,1,13,1601.169342,241,NA,NA,NA,NA,NA
3,Mixed-Populations,p2,2,14,1601.169342,241,NA,NA,NA,NA,NA
3,Mixed-Populations,m4,4,15,1601.169342,241,NA,NA,NA,NA,NA
3,Mixed-Populations,m5,-5,16,1601.169342,241,NA,NA,NA,NA,NA
3,Mixed-Populations,p5,5,17,1601.169342,241,NA,NA,NA,NA,NA
3,Mixed-Populations,m6,6,18,1601.169342,241,NA,NA,NA,NA,NA
1,Single-Clone,m1,1,1,1627.744766,245,NA,NA,NA,NA,NA
1,Single-Clone,p2,2,2,1627.744766,245,NA,NA,NA,NA,NA
1,Single-Clone,m4,4,3,1627.744766,245,NA,NA,NA,NA,NA
1,Single-Clone,m5,-5,4,1627.744766,245,NA,NA,NA,NA,NA
1,Single-Clone,p5,5,5,1627.744766,245,NA,NA,NA,NA,NA
1,Single-Clone,m6,6,6,1627.744766,245,NA,NA,NA,NA,NA
1,Single-Population,m1,1,1,1627.744766,245,NA,NA,NA,NA,NA
1,Single-Population,p2,2,2,1627.744766,245,NA,NA,NA,NA,NA
1,Single-Population,m4,4,3,1627.744766,245,NA,NA,NA,NA,NA
1,Single-Population,m5,-5,4,1627.744766,245,NA,NA,NA,NA,NA
1,Single-Population,p5,5,5,1627.744766,245,NA,NA,NA,NA,NA
1,Single-Population,m6,6,6,1627.744766,245,NA,NA,NA,NA,NA
1,Mixed-Clones,m1,1,1,1627.744766,245,NA,NA,NA,NA,NA
1,Mixed-Clones,p2,2,2,1627.744766,245,NA,NA,NA,NA,NA
1,Mixed-Clones,m4,4,3,1627.744766,245,NA,NA,NA,NA,NA
1,Mixed-Clones,m5,-5,4,1627.744766,245,NA,NA,NA,NA,NA
1,Mixed-Clones,p5,5,5,1627.744766,245,NA,0,NA,NA,NA
1,Mixed-Clones,m6,6,6,1627.744766,245,NA,NA,NA,NA,NA
1,Mixed-Populations,m1,1,1,1627.744766,245,924,NA,924,NA,NA
1,Mixed-Populations,p2,2,2,1627.744766,245,NA,0,NA,NA,NA
1,Mixed-Populations,m4,4,3,1627.744766,245,NA,0,NA,NA,NA
1,Mixed-Populations,m5,-5,4,1627.744766,245,645,10,655,64.5,6.011227255
1,Mixed-Populations,p5,5,5,1627.744766,245,664,NA,664,NA,NA
1,Mixed-Populations,m6,6,6,1627.744766,245,128,159,287,0.805031447,-0.312882954
2,Single-Clone,m1,1,7,1627.744766,245,NA,NA,NA,NA,NA
2,Single-Clone,p2,2,8,1627.744766,245,NA,NA,NA,NA,NA
2,Single-Clone,m4,4,9,1627.744766,245,NA,NA,NA,NA,NA
2,Single-Clone,m5,-5,10,1627.744766,245,NA,NA,NA,NA,NA
2,Single-Clone,p5,5,11,1627.744766,245,NA,NA,NA,NA,NA
2,Single-Clone,m6,6,12,1627.744766,245,NA,NA,NA,NA,NA
2,Single-Population,m1,1,7,1627.744766,245,NA,NA,NA,NA,NA
2,Single-Population,p2,2,8,1627.744766,245,NA,NA,NA,NA,NA
2,Single-Population,m4,4,9,1627.744766,245,NA,NA,NA,NA,NA
2,Single-Population,m5,-5,10,1627.744766,245,NA,NA,NA,NA,NA
2,Single-Population,p5,5,11,1627.744766,245,NA,NA,NA,NA,NA
2,Single-Population,m6,6,12,1627.744766,245,NA,NA,NA,NA,NA
2,Mixed-Clones,m1,1,7,1627.744766,245,NA,NA,NA,NA,NA
2,Mixed-Clones,p2,2,8,1627.744766,245,NA,NA,NA,NA,NA
2,Mixed-Clones,m4,4,9,1627.744766,245,NA,NA,NA,NA,NA
2,Mixed-Clones,m5,-5,10,1627.744766,245,NA,NA,NA,NA,NA
2,Mixed-Clones,p5,5,11,1627.744766,245,NA,NA,NA,NA,NA
2,Mixed-Clones,m6,6,12,1627.744766,245,NA,NA,NA,NA,NA
2,Mixed-Populations,m1,1,7,1627.744766,245,0,NA,NA,NA,NA
2,Mixed-Populations,p2,2,8,1627.744766,245,NA,0,NA,NA,NA
2,Mixed-Populations,m4,4,9,1627.744766,245,147,128,275,1.1484375,0.199672345
2,Mixed-Populations,m5,-5,10,1627.744766,245,4,345,349,0.011594203,-6.430452539
2,Mixed-Populations,p5,5,11,1627.744766,245,NA,0,NA,NA,NA
2,Mixed-Populations,m6,6,12,1627.744766,245,0,NA,NA,NA,NA
3,Single-Clone,m1,1,13,1627.744766,245,NA,NA,NA,NA,NA
3,Single-Clone,p2,2,14,1627.744766,245,NA,NA,NA,NA,NA
3,Single-Clone,m4,4,15,1627.744766,245,NA,NA,NA,NA,NA
3,Single-Clone,m5,-5,16,1627.744766,245,NA,NA,NA,NA,NA
3,Single-Clone,p5,5,17,1627.744766,245,NA,NA,NA,NA,NA
3,Single-Clone,m6,6,18,1627.744766,245,NA,NA,NA,NA,NA
3,Single-Population,m1,1,13,1627.744766,245,NA,NA,NA,NA,NA
3,Single-Population,p2,2,14,1627.744766,245,NA,NA,NA,NA,NA
3,Single-Population,m4,4,15,1627.744766,245,NA,NA,NA,NA,NA
3,Single-Population,m5,-5,16,1627.744766,245,NA,NA,NA,NA,NA
3,Single-Population,p5,5,17,1627.744766,245,NA,NA,NA,NA,NA
3,Single-Population,m6,6,18,1627.744766,245,NA,NA,NA,NA,NA
3,Mixed-Clones,m1,1,13,1627.744766,245,NA,NA,NA,NA,NA
3,Mixed-Clones,p2,2,14,1627.744766,245,NA,NA,NA,NA,NA
3,Mixed-Clones,m4,4,15,1627.744766,245,NA,NA,NA,NA,NA
3,Mixed-Clones,m5,-5,16,1627.744766,245,NA,NA,NA,NA,NA
3,Mixed-Clones,p5,5,17,1627.744766,245,NA,NA,NA,NA,NA
3,Mixed-Clones,m6,6,18,1627.744766,245,NA,NA,NA,NA,NA
3,Mixed-Populations,m1,1,13,1627.744766,245,NA,0,NA,NA,NA
3,Mixed-Populations,p2,2,14,1627.744766,245,NA,0,NA,NA,NA
3,Mixed-Populations,m4,4,15,1627.744766,245,NA,0,NA,NA,NA
3,Mixed-Populations,m5,-5,16,1627.744766,245,NA,0,NA,NA,NA
3,Mixed-Populations,p5,5,17,1627.744766,245,637,NA,637,NA,NA
3,Mixed-Populations,m6,6,18,1627.744766,245,NA,0,NA,NA,NA
1,Single-Clone,m1,1,1,1660.964047,250,NA,NA,NA,NA,NA
1,Single-Clone,p2,2,2,1660.964047,250,NA,NA,NA,NA,NA
1,Single-Clone,m4,4,3,1660.964047,250,NA,NA,NA,NA,NA
1,Single-Clone,m5,-5,4,1660.964047,250,NA,NA,NA,NA,NA
1,Single-Clone,p5,5,5,1660.964047,250,NA,NA,NA,NA,NA
1,Single-Clone,m6,6,6,1660.964047,250,NA,NA,NA,NA,NA
1,Single-Population,m1,1,1,1660.964047,250,NA,NA,NA,NA,NA
1,Single-Population,p2,2,2,1660.964047,250,NA,NA,NA,NA,NA
1,Single-Population,m4,4,3,1660.964047,250,NA,NA,NA,NA,NA
1,Single-Population,m5,-5,4,1660.964047,250,NA,NA,NA,NA,NA
1,Single-Population,p5,5,5,1660.964047,250,NA,NA,NA,NA,NA
1,Single-Population,m6,6,6,1660.964047,250,NA,NA,NA,NA,NA
1,Mixed-Clones,m1,1,1,1660.964047,250,NA,NA,NA,NA,NA
1,Mixed-Clones,p2,2,2,1660.964047,250,NA,NA,NA,NA,NA
1,Mixed-Clones,m4,4,3,1660.964047,250,NA,NA,NA,NA,NA
1,Mixed-Clones,m5,-5,4,1660.964047,250,NA,NA,NA,NA,NA
1,Mixed-Clones,p5,5,5,1660.964047,250,NA,0,NA,NA,NA
1,Mixed-Clones,m6,6,6,1660.964047,250,NA,NA,NA,NA,NA
1,Mixed-Populations,m1,1,1,1660.964047,250,NA,0,NA,NA,NA
1,Mixed-Populations,p2,2,2,1660.964047,250,NA,0,NA,NA,NA
1,Mixed-Populations,m4,4,3,1660.964047,250,NA,0,NA,NA,NA
1,Mixed-Populations,m5,-5,4,1660.964047,250,466,22,488,21.18181818,4.404754526
1,Mixed-Populations,p5,5,5,1660.964047,250,NA,0,NA,NA,NA
1,Mixed-Populations,m6,6,6,1660.964047,250,133,254,387,0.523622047,-0.933402252
2,Single-Clone,m1,1,7,1660.964047,250,NA,NA,NA,NA,NA
2,Single-Clone,p2,2,8,1660.964047,250,NA,NA,NA,NA,NA
2,Single-Clone,m4,4,9,1660.964047,250,NA,NA,NA,NA,NA
2,Single-Clone,m5,-5,10,1660.964047,250,NA,NA,NA,NA,NA
2,Single-Clone,p5,5,11,1660.964047,250,NA,NA,NA,NA,NA
2,Single-Clone,m6,6,12,1660.964047,250,NA,NA,NA,NA,NA
2,Single-Population,m1,1,7,1660.964047,250,NA,NA,NA,NA,NA
2,Single-Population,p2,2,8,1660.964047,250,NA,NA,NA,NA,NA
2,Single-Population,m4,4,9,1660.964047,250,NA,NA,NA,NA,NA
2,Single-Population,m5,-5,10,1660.964047,250,NA,NA,NA,NA,NA
2,Single-Population,p5,5,11,1660.964047,250,NA,NA,NA,NA,NA
2,Single-Population,m6,6,12,1660.964047,250,NA,NA,NA,NA,NA
2,Mixed-Clones,m1,1,7,1660.964047,250,NA,NA,NA,NA,NA
2,Mixed-Clones,p2,2,8,1660.964047,250,NA,NA,NA,NA,NA
2,Mixed-Clones,m4,4,9,1660.964047,250,NA,NA,NA,NA,NA
2,Mixed-Clones,m5,-5,10,1660.964047,250,NA,NA,NA,NA,NA
2,Mixed-Clones,p5,5,11,1660.964047,250,NA,NA,NA,NA,NA
2,Mixed-Clones,m6,6,12,1660.964047,250,NA,NA,NA,NA,NA
2,Mixed-Populations,m1,1,7,1660.964047,250,0,NA,NA,NA,NA
2,Mixed-Populations,p2,2,8,1660.964047,250,567,1,568,567,NA
2,Mixed-Populations,m4,4,9,1660.964047,250,200,277,477,0.722021661,-0.469885976
2,Mixed-Populations,m5,-5,10,1660.964047,250,3,493,496,0.006085193,-7.360481264
2,Mixed-Populations,p5,5,11,1660.964047,250,NA,0,NA,NA,NA
2,Mixed-Populations,m6,6,12,1660.964047,250,0,NA,NA,NA,NA
3,Single-Clone,m1,1,13,1660.964047,250,NA,NA,NA,NA,NA
3,Single-Clone,p2,2,14,1660.964047,250,NA,NA,NA,NA,NA
3,Single-Clone,m4,4,15,1660.964047,250,NA,NA,NA,NA,NA
3,Single-Clone,m5,-5,16,1660.964047,250,NA,NA,NA,NA,NA
3,Single-Clone,p5,5,17,1660.964047,250,NA,NA,NA,NA,NA
3,Single-Clone,m6,6,18,1660.964047,250,NA,NA,NA,NA,NA
3,Single-Population,m1,1,13,1660.964047,250,NA,NA,NA,NA,NA
3,Single-Population,p2,2,14,1660.964047,250,NA,NA,NA,NA,NA
3,Single-Population,m4,4,15,1660.964047,250,NA,NA,NA,NA,NA
3,Single-Population,m5,-5,16,1660.964047,250,NA,NA,NA,NA,NA
3,Single-Population,p5,5,17,1660.964047,250,NA,NA,NA,NA,NA
3,Single-Population,m6,6,18,1660.964047,250,NA,NA,NA,NA,NA
3,Mixed-Clones,m1,1,13,1660.964047,250,NA,NA,NA,NA,NA
3,Mixed-Clones,p2,2,14,1660.964047,250,NA,NA,NA,NA,NA
3,Mixed-Clones,m4,4,15,1660.964047,250,NA,NA,NA,NA,NA
3,Mixed-Clones,m5,-5,16,1660.964047,250,NA,NA,NA,NA,NA
3,Mixed-Clones,p5,5,17,1660.964047,250,NA,NA,NA,NA,NA
3,Mixed-Clones,m6,6,18,1660.964047,250,NA,NA,NA,NA,NA
3,Mixed-Populations,m1,1,13,1660.964047,250,NA,0,NA,NA,NA
3,Mixed-Populations,p2,2,14,1660.964047,250,NA,0,NA,NA,NA
3,Mixed-Populations,m4,4,15,1660.964047,250,NA,0,NA,NA,NA
3,Mixed-Populations,m5,-5,16,1660.964047,250,NA,0,NA,NA,NA
3,Mixed-Populations,p5,5,17,1660.964047,250,NA,0,NA,NA,NA
3,Mixed-Populations,m6,6,18,1660.964047,250,NA,0,NA,NA,NA
1,Single-Clone,m1,1,1,1694.183328,255,398,0,398,NA,NA
1,Single-Clone,p2,2,2,1694.183328,255,1,403,404,0.00248139,-8.654635783
1,Single-Clone,m4,4,3,1694.183328,255,324,0,324,NA,NA
1,Single-Clone,m5,-5,4,1694.183328,255,417,0,417,NA,NA
1,Single-Clone,p5,5,5,1694.183328,255,0,442,442,0,NA
1,Single-Clone,m6,6,6,1694.183328,255,457,0,457,NA,NA
1,Single-Population,m1,1,1,1694.183328,255,104,0,104,NA,NA
1,Single-Population,p2,2,2,1694.183328,255,0,385,385,0,NA
1,Single-Population,m4,4,3,1694.183328,255,154,0,154,NA,NA
1,Single-Population,m5,-5,4,1694.183328,255,306,0,306,NA,NA
1,Single-Population,p5,5,5,1694.183328,255,0,672,672,0,NA
1,Single-Population,m6,6,6,1694.183328,255,414,0,414,NA,NA
1,Mixed-Clones,m1,1,1,1694.183328,255,466,NA,466,NA,NA
1,Mixed-Clones,p2,2,2,1694.183328,255,880,NA,880,NA,NA
1,Mixed-Clones,m4,4,3,1694.183328,255,579,NA,579,NA,NA
1,Mixed-Clones,m5,-5,4,1694.183328,255,717,NA,717,NA,NA
1,Mixed-Clones,p5,5,5,1694.183328,255,649,NA,649,NA,NA
1,Mixed-Clones,m6,6,6,1694.183328,255,787,0,787,NA,NA
1,Mixed-Populations,m1,1,1,1694.183328,255,826,NA,826,NA,NA
1,Mixed-Populations,p2,2,2,1694.183328,255,646,NA,646,NA,NA
1,Mixed-Populations,m4,4,3,1694.183328,255,730,NA,730,NA,NA
1,Mixed-Populations,m5,-5,4,1694.183328,255,563,16,579,35.1875,5.136991112
1,Mixed-Populations,p5,5,5,1694.183328,255,736,NA,736,NA,NA
1,Mixed-Populations,m6,6,6,1694.183328,255,200,138,338,1.449275362,0.535331733
2,Single-Clone,m1,1,7,1694.183328,255,573,0,573,NA,NA
2,Single-Clone,p2,2,8,1694.183328,255,0,517,517,0,NA
2,Single-Clone,m4,4,9,1694.183328,255,386,0,386,NA,NA
2,Single-Clone,m5,-5,10,1694.183328,255,628,0,628,NA,NA
2,Single-Clone,p5,5,11,1694.183328,255,1,373,374,0.002680965,-8.5430319
2,Single-Clone,m6,6,12,1694.183328,255,142,0,142,NA,NA
2,Single-Population,m1,1,7,1694.183328,255,607,0,607,NA,NA
2,Single-Population,p2,2,8,1694.183328,255,0,463,463,0,NA
2,Single-Population,m4,4,9,1694.183328,255,222,0,222,NA,NA
2,Single-Population,m5,-5,10,1694.183328,255,559,0,559,NA,NA
2,Single-Population,p5,5,11,1694.183328,255,0,439,439,0,NA
2,Single-Population,m6,6,12,1694.183328,255,486,0,486,NA,NA
2,Mixed-Clones,m1,1,7,1694.183328,255,441,0,441,NA,NA
2,Mixed-Clones,p2,2,8,1694.183328,255,639,0,639,NA,NA
2,Mixed-Clones,m4,4,9,1694.183328,255,443,0,443,NA,NA
2,Mixed-Clones,m5,-5,10,1694.183328,255,579,NA,579,NA,NA
2,Mixed-Clones,p5,5,11,1694.183328,255,515,0,515,NA,NA
2,Mixed-Clones,m6,6,12,1694.183328,255,495,0,495,NA,NA
2,Mixed-Populations,m1,1,7,1694.183328,255,0,397,397,0,NA
2,Mixed-Populations,p2,2,8,1694.183328,255,519,0,519,NA,NA
